z_cm qC23_t0001 qC23_t001 qC23_t01 qC23_t1 qC40_t0001 qC40_t001 qC40_t01 qC40_t1
0.91874999999999996 0.00017648757016872879 0.0010921720558458436 0.00094316427853064107 3.8833277409717796e-07 0.00030805068861628821 0.00028543071620632161 0.00014354829455501286 4.5196997929536068e-06
0.92625000000000002 0.00023985032906228841 0.0010690955845267412 0.0009424012026971962 3.1933211288483224e-07 0.00041914492922023129 0.00022017591275044898 0.00012639356197449299 4.552503393640068e-06
0.93374999999999997 0.00032277668623364704 0.001041721562708466 0.00094123168553483837 2.4908695711575101e-07 0.00056486625447972735 0.00016499402884148528 0.00010908561286484038 4.5840023896410444e-06
0.94124999999999992 0.00043035480824743451 0.0010104054242420441 0.00093966421322295079 1.7792477030194574e-07 0.00075439562081072492 0.00011820259834273992 9.1617974070874863e-05 4.6142022806211738e-06
0.94874999999999998 0.00056883187077819077 0.00097507276348430952 0.00093772705811116406 1.060040360531711e-07 0.0009990687477018749 7.8489172851366291e-05 7.3990690035679815e-05 4.6430810046983581e-06
0.95624999999999993 0.00074590314100630398 0.000935911080644839 0.0009354523622494542 3.3093657375187472e-08 0.0013129243112913575 4.6978078551460078e-05 5.6203381573320233e-05 4.6706543500674313e-06
0.96375 0.00097109574814340318 0.00089285922589383128 0.00093286452635165263 -4.1264488385432557e-08 0.0017124475654563855 2.3050809418905166e-05 3.8253526985086985e-05 4.6968630600507526e-06
0.97124999999999995 0.0012546374534038139 0.00084599203540504711 0.00092998091077937028 -1.1706360165884233e-07 0.0022072561923236794 5.0745553443082822e-06 2.0135778373435567e-05 4.7217081712010519e-06
0.97875000000000001 0.0015561323101667141 0.00079532301464969738 0.00092680885448346618 -1.9377075562304052e-07 0.0026884071841254769 -6.141484237586466e-06 1.8424721894321619e-06 4.7451023050428208e-06
0.98624999999999996 0.0018201654068266142 0.00074089148775080885 0.00092334281807969487 -2.7103595733554826e-07 0.0031007893994514217 -9.9884438910315368e-06 -1.6636491650004933e-05 4.767015862957284e-06
0.99374999999999991 0.0020400880440033537 0.00068538050911354307 0.00091956796928639674 -3.4925365034890345e-07 0.0034375828137974533 -9.8884851575526607e-06 -3.5314901520665873e-05 4.7873782332545438e-06
1.00125 0.0022138941316319906 0.00063557014381198295 0.00091546780183014015 -4.2870461288248252e-07 0.0036973052890511486 -7.5906870379419907e-06 -5.4210880777086367e-05 4.806140193786039e-06
1.00875 0.0023426976046432859 0.00059143527153640877 0.00091103220185174277 -5.0887571008699123e-07 0.0038838289146092991 -2.7764369838375934e-06 -7.3345502834672714e-05 4.8232752434285929e-06
1.0162499999999999 0.002430646538250866 0.0005525250803878781 0.00090626520480100098 -5.8940912798296892e-07 0.0040056367739638131 4.5131315517268117e-06 -9.2739247679291011e-05 4.8387258976186095e-06
1.0237499999999999 0.0024837627585706304 0.00051895132126441614 0.00090119529585461504 -6.7093335593053672e-07 0.0040744020381913246 1.4229907476310067e-05 -0.00011240701735311911 4.8524651015680017e-06
1.03125 0.0025103852738182692 0.00049111364008519952 0.00089589785782913627 -7.5375560922777796e-07 0.0041045248133548332 2.6396901383657079e-05 -0.00013235328906713908 4.8644849361340567e-06
1.0387500000000001 0.0025187866817762538 0.00046919337566710438 0.00089045750567114633 -8.3714760757099127e-07 0.0041108662584460826 4.1087506439182625e-05 -0.00015256975887858497 4.8747022045151545e-06
