severity,particle_id,seed_label,sample_index,z_cm,x_cm,y_cm,r_cm,r_over_r0,t_s,ux_cm_s,uy_cm_s,uz_cm_s
73,2,theta0,22,0.56625,0.034020553028,-2.49830419318e-07,0.0340205530289,0.189003072383,0.539083107807,7.59309306115e-10,1.48796150025e-09,0.957643143616
73,2,theta0,23,0.590833333333,0.034020553043,-2.49796253181e-07,0.0340205530439,0.189003072466,0.564753796349,4.35662851816e-10,1.17993812793e-09,0.957641666381
73,2,theta0,24,0.615416666667,0.0340205530509,-2.49769568343e-07,0.0340205530518,0.18900307251,0.590424500083,1.91249977521e-10,9.04252218248e-10,0.957641651664
73,2,theta0,25,0.64,0.0340205530532,-2.49749561695e-07,0.0340205530541,0.189003072523,0.616095191816,-6.11851688427e-12,6.5964228254e-10,0.957642561738
73,2,theta0,26,0.664583333333,0.0340205530512,-2.49735447343e-07,0.0340205530521,0.189003072512,0.641765854846,-1.17895103415e-10,4.43339733128e-10,0.957642586251
73,2,theta0,27,0.689166666667,0.034020553048,-2.49726226377e-07,0.0340205530489,0.189003072494,0.667436549055,-1.28789063845e-10,2.85470923114e-10,0.957641593592
73,2,theta0,28,0.71375,0.0340205530445,-2.49720365257e-07,0.0340205530454,0.189003072475,0.693107252418,-1.42091129933e-10,1.79155322143e-10,0.957641751917
73,2,theta0,29,0.738333333333,0.0340205530406,-2.49716618208e-07,0.0340205530416,0.189003072453,0.718777939152,-1.60781407313e-10,1.20764214987e-10,0.957642834356
73,2,theta0,30,0.762916666667,0.034020553037,-2.49713987244e-07,0.0340205530379,0.189003072433,0.744448599087,-2.78444565301e-11,6.37204547463e-11,0.957642146621
73,2,theta0,31,0.7875,0.0340205530389,-2.49714018333e-07,0.0340205530398,0.189003072443,0.77011929771,1.69682512516e-10,-6.19595663276e-11,0.957641552685
73,2,theta0,32,0.812083333333,0.0340205530455,-2.49716953575e-07,0.0340205530464,0.18900307248,0.795789999861,3.38069241716e-10,-1.62541580832e-10,0.957641883339
73,2,theta0,33,0.836666666667,0.034020553056,-2.49722148681e-07,0.0340205530569,0.189003072539,0.821460680757,4.77315731068e-10,-2.38025588937e-10,0.957643138584
73,2,theta0,34,0.86125,0.0340205530631,-2.49726760175e-07,0.034020553064,0.189003072578,0.847131351273,-9.75216949572e-11,-4.66781186793e-11,0.957641966946
73,2,theta0,35,0.885833333333,0.0340205530527,-2.49723689562e-07,0.0340205530536,0.18900307252,0.872802052394,-6.52899407856e-10,2.7286828867e-10,0.957641545733
73,2,theta0,36,0.910416666667,0.0340205530324,-2.49713420266e-07,0.0340205530333,0.189003072407,0.898472752434,-8.69851745025e-10,5.14170180563e-10,0.957642047629
73,2,theta0,37,0.935,0.0340205530109,-2.49697960892e-07,0.0340205530118,0.189003072288,0.924143426648,-7.4837870621e-10,6.77227556095e-10,0.957643472616
73,2,theta0,38,0.959583333333,0.0340205530091,-2.49687848126e-07,0.03402055301,0.189003072278,0.949814105792,6.24084155546e-10,6.68632668745e-11,0.9576418133
73,2,theta0,39,0.984166666667,0.0340205530319,-2.49693255023e-07,0.0340205530328,0.189003072404,0.975484808725,8.76631148633e-10,-4.486352624e-10,0.957641564963
73,2,theta0,40,1.00875,0.0340205530398,-2.49708854809e-07,0.0340205530407,0.189003072449,1.00115550588,-5.36021032493e-10,-7.27263269947e-10,0.957642244038
73,2,theta0,41,1.03333333333,0.0340205529927,-2.4972821971e-07,0.0340205529936,0.189003072187,1.02682617452,-3.00420869435e-09,-6.87887635029e-10,0.957643376978
73,2,theta0,42,1.05791666667,0.0340205529606,-2.49740257906e-07,0.0340205529615,0.189003072008,1.05249686049,3.21698867512e-10,-6.29850885821e-10,0.95764170893
73,2,theta0,43,1.0825,0.0340205530453,-2.49766553192e-07,0.0340205530462,0.189003072479,1.07816756398,7.10500348005e-09,-1.49801877784e-09,0.957641626629
73,2,theta0,44,1.10708333333,0.0340205533678,-2.49821234952e-07,0.0340205533688,0.189003074271,1.10383825734,1.885378773e-08,-2.84143796332e-09,0.957642465305
